state,year,month,n_incidents,n_injured,n_killed,incidents_per_capita,injured_per_capita,killed_per_capita
Texas,2014,1,59,15,64,2.188075633096506,0.5562904151940269,2.3735057714945147
Texas,2014,2,33,15,37,1.223838913426859,0.5562904151940269,1.3721830241452664
Texas,2014,3,51,11,52,1.8913874116596914,0.4079463044756197,1.928473439339293
Texas,2014,4,50,14,55,1.8543013839800895,0.5192043875144251,2.0397315223780983
Texas,2014,5,57,11,64,2.113903577737302,0.4079463044756197,2.3735057714945147
Texas,2014,6,67,15,79,2.48476385453332,0.5562904151940269,2.9297961866885416
Texas,2014,7,64,9,72,2.3735057714945147,0.3337742491164161,2.670193992931329
Texas,2014,8,54,9,63,2.0026454946984966,0.3337742491164161,2.336419743814913
Texas,2014,9,46,3,51,1.7059572732616823,0.11125808303880537,1.8913874116596914
Texas,2014,10,57,7,61,2.113903577737302,0.25960219375721255,2.2622476884557092
Texas,2014,11,76,18,81,2.818538103649736,0.6675484982328322,3.003968242047745
Texas,2014,12,76,13,82,2.818538103649736,0.48211835983482326,3.041054269727347
Texas,2015,1,84,19,94,3.057875091335817,0.6916622230402443,3.4219078403043666
Texas,2015,2,50,9,54,1.8201637448427481,0.3276294740716946,1.965776844430168
Texas,2015,3,63,13,74,2.2934063185018627,0.4732425736591145,2.693842342367267
Texas,2015,4,58,8,66,2.1113899440175876,0.2912261991748397,2.4026161431924273
Texas,2015,5,66,24,79,2.4026161431924273,0.873678597524519,2.875858716851542
Texas,2015,6,67,14,71,2.4390194180892824,0.5096458485559695,2.5846325176767024
Texas,2015,7,69,13,71,2.5118259678829924,0.4732425736591145,2.5846325176767024
Texas,2015,8,67,16,77,2.4390194180892824,0.5824523983496794,2.803052167057832
Texas,2015,9,64,11,72,2.3298095933987177,0.40043602386540456,2.621035792573557
Texas,2015,10,49,9,52,1.783760469945893,0.3276294740716946,1.892970294636458
Texas,2015,11,64,14,70,2.3298095933987177,0.5096458485559695,2.5482292427798474
Texas,2015,12,80,13,88,2.9122619917483967,0.4732425736591145,3.2034881909232364
Texas,2016,1,72,10,76,2.5793129784939035,0.3582379136797088,2.722608143965787
Texas,2016,2,54,7,56,1.9344847338704274,0.25076653957579614,2.006132316606369
Texas,2016,3,83,16,94,2.973374683541583,0.573180661887534,3.3674363885892626
Texas,2016,4,60,17,63,2.1494274820782526,0.6090044532555049,2.2568988561821652
Texas,2016,5,92,20,97,3.295788805853321,0.7164758273594176,3.4749077626931753
Texas,2016,6,89,23,94,3.1883174317494083,0.8239472014633302,3.3674363885892626
Texas,2016,7,89,27,100,3.1883174317494083,0.9672423669352137,3.582379136797088
Texas,2016,8,69,24,70,2.4718416043899905,0.8597709928313011,2.5076653957579618
Texas,2016,9,90,23,103,3.224141223117379,0.8239472014633302,3.6898505109010005
Texas,2016,10,75,13,82,2.686784352597816,0.4657092877836214,2.937550892173612
Texas,2016,11,65,23,71,2.328546438918107,0.8239472014633302,2.5434891871259326
Texas,2016,12,97,11,103,3.4749077626931753,0.3940617050476797,3.6898505109010005
Texas,2017,1,93,22,95,3.286768076066981,0.7775150287470278,3.357451260498529
Texas,2017,2,68,6,70,2.4032282706726313,0.21204955329464395,2.4739114551041794
Texas,2017,3,89,28,99,3.145401707203885,0.9895645820416717,3.498817629361625
Texas,2017,4,61,11,63,2.1558371251622135,0.3887575143735139,2.226520309593761
Texas,2017,5,67,14,72,2.3678866784568573,0.4947822910208359,2.544594639535727
Texas,2017,6,50,12,53,1.7670796107886995,0.4240991065892879,1.8731043874360214
Texas,2017,7,68,17,75,2.4032282706726313,0.6008070676681578,2.650619416183049
Texas,2017,8,60,12,63,2.1204955329464394,0.4240991065892879,2.226520309593761
Texas,2017,9,55,4,56,1.9437875718675695,0.14136636886309595,1.9791291640833435
Texas,2017,10,79,25,86,2.7919857850461454,0.8835398053943497,3.039376930556563
Texas,2017,11,71,13,75,2.5092530473199535,0.4594406988050619,2.650619416183049
Texas,2017,12,68,15,74,2.4032282706726313,0.5301238832366099,2.615277823967275
Louisiana,2014,1,29,2,32,6.244599229158058,0.430662015804004,6.890592252864064
Louisiana,2014,2,24,5,25,5.167944189648048,1.0766550395100098,5.3832751975500495
Louisiana,2014,3,24,8,29,5.167944189648048,1.722648063216016,6.244599229158058
Louisiana,2014,4,32,9,34,6.890592252864064,1.9379790711180178,7.321254268668068
Louisiana,2014,5,37,15,39,7.967247292374074,3.2299651185300298,8.397909308178077
Louisiana,2014,6,39,11,39,8.397909308178077,2.368641086922022,8.397909308178077
Louisiana,2014,7,46,3,48,9.905226363492092,0.645993023706006,10.335888379296096
Louisiana,2014,8,24,8,27,5.167944189648048,1.722648063216016,5.813937213354054
Louisiana,2014,9,29,6,29,6.244599229158058,1.291986047412012,6.244599229158058
Louisiana,2014,10,26,5,27,5.598606205452052,1.0766550395100098,5.813937213354054
Louisiana,2014,11,23,1,24,4.952613181746046,0.215331007902002,5.167944189648048
Louisiana,2014,12,39,13,40,8.397909308178077,2.799303102726026,8.613240316080079
Louisiana,2015,1,32,3,35,6.860139758197223,0.6431381023309897,7.503277860528213
Louisiana,2015,2,21,3,24,4.501966716316928,0.6431381023309897,5.145104818647917
Louisiana,2015,3,38,8,40,8.146415962859203,1.7150349395493059,8.57517469774653
Louisiana,2015,4,25,3,30,5.3594841860915805,0.6431381023309897,6.431381023309897
Louisiana,2015,5,28,7,31,6.00262228842257,1.5006555721056425,6.64576039075356
Louisiana,2015,6,46,13,53,9.861450902408508,2.786931776767622,11.362106474514151
Louisiana,2015,7,37,11,39,7.932036595415539,2.3581730418802955,8.360795330302865
Louisiana,2015,8,27,4,29,5.788242920978907,0.8575174697746529,6.217001655866234
Louisiana,2015,9,25,7,26,5.3594841860915805,1.5006555721056425,5.573863553535244
Louisiana,2015,10,27,10,29,5.788242920978907,2.1437936744366324,6.217001655866234
Louisiana,2015,11,37,3,37,7.932036595415539,0.6431381023309897,7.932036595415539
Louisiana,2015,12,43,9,46,9.218312800077518,1.929414306992969,9.861450902408508
Louisiana,2016,1,29,3,29,6.199051545113598,0.6412811943220963,6.199051545113598
Louisiana,2016,2,16,0,16,3.420166369717847,0,3.420166369717847
Louisiana,2016,3,36,4,36,7.695374331865155,0.8550415924294618,7.695374331865155
Louisiana,2016,4,21,9,26,4.488968360254674,1.9238435829662888,5.557770350791501
Louisiana,2016,5,32,10,34,6.840332739435694,2.1376039810736542,7.267853535650424
Louisiana,2016,6,32,4,33,6.840332739435694,0.8550415924294618,7.0540931375430596
Louisiana,2016,7,49,12,54,10.474259507260905,2.565124777288385,11.543061497797733
Louisiana,2016,8,40,6,41,8.550415924294617,1.2825623886441926,8.764176322401983
Louisiana,2016,9,41,9,42,8.764176322401983,1.9238435829662888,8.977936720509348
Louisiana,2016,10,44,18,45,9.405457516724079,3.8476871659325775,9.619217914831443
Louisiana,2016,11,45,12,49,9.619217914831443,2.565124777288385,10.474259507260905
Louisiana,2016,12,46,8,47,9.83297831293881,1.7100831848589235,10.046738711046174
Louisiana,2017,1,39,14,43,8.350176424240347,2.9974992292144838,9.206604775444486
Louisiana,2017,2,32,12,34,6.851426809633106,2.5692850536124148,7.279640985235175
Louisiana,2017,3,33,4,39,7.065533897434141,0.8564283512041383,8.350176424240347
Louisiana,2017,4,35,14,34,7.49374807303621,2.9974992292144838,7.279640985235175
Louisiana,2017,5,37,8,39,7.921962248638279,1.7128567024082766,8.350176424240347
Louisiana,2017,6,37,6,43,7.921962248638279,1.2846425268062074,9.206604775444486
Louisiana,2017,7,41,4,43,8.778390599842417,0.8564283512041383,9.206604775444486
Louisiana,2017,8,32,8,33,6.851426809633106,1.7128567024082766,7.065533897434141
Louisiana,2017,9,37,10,40,7.921962248638279,2.141070878010346,8.564283512041383
Louisiana,2017,10,49,10,52,10.491247302250693,2.141070878010346,11.133568565653798
Louisiana,2017,11,41,9,43,8.778390599842417,1.926963790209311,9.206604775444486
Louisiana,2017,12,34,7,35,7.279640985235175,1.4987496146072419,7.49374807303621
Virginia,2014,1,15,2,16,1.8048384831993,0.24064513109324,1.92516104874592
Virginia,2014,2,13,3,13,1.56419335210606,0.36096769663986,1.56419335210606
Virginia,2014,3,14,2,15,1.68451591765268,0.24064513109324,1.8048384831993
Virginia,2014,4,19,6,20,2.28612874538578,0.72193539327972,2.4064513109324
Virginia,2014,5,15,4,17,1.8048384831993,0.48129026218648,2.04548361429254
Virginia,2014,6,21,4,21,2.52677387647902,0.48129026218648,2.52677387647902
Virginia,2014,7,12,2,13,1.44387078655944,0.24064513109324,1.56419335210606
Virginia,2014,8,15,1,16,1.8048384831993,0.12032256554662,1.92516104874592
Virginia,2014,9,17,3,18,2.04548361429254,0.36096769663986,2.16580617983916
Virginia,2014,10,16,5,18,1.92516104874592,0.6016128277331,2.16580617983916
Virginia,2014,11,19,1,21,2.28612874538578,0.12032256554662,2.52677387647902
Virginia,2014,12,19,3,19,2.28612874538578,0.36096769663986,2.28612874538578
Virginia,2015,1,16,5,19,1.9134617776442606,0.5979568055138315,2.2722358609525597
Virginia,2015,2,9,2,10,1.0763222499248966,0.23918272220553258,1.195913611027663
Virginia,2015,3,21,3,23,2.511418583158092,0.35877408330829885,2.7506013053636247
Virginia,2015,4,19,4,22,2.2722358609525597,0.47836544441106515,2.6310099442608585
Virginia,2015,5,28,11,29,3.3485581108774563,1.3155049721304293,3.4681494719802224
Virginia,2015,6,16,5,16,1.9134617776442606,0.5979568055138315,1.9134617776442606
Virginia,2015,7,14,1,14,1.6742790554387281,0.11959136110276629,1.6742790554387281
Virginia,2015,8,23,4,26,2.7506013053636247,0.47836544441106515,3.1093753886719235
Virginia,2015,9,25,6,26,2.9897840275691574,0.7175481666165977,3.1093753886719235
Virginia,2015,10,18,6,18,2.152644499849793,0.7175481666165977,2.152644499849793
Virginia,2015,11,19,5,19,2.2722358609525597,0.5979568055138315,2.2722358609525597
Virginia,2015,12,29,8,30,3.4681494719802224,0.9567308888221303,3.587740833082989
Virginia,2016,1,25,8,24,2.9726141382760214,0.9512365242483268,2.8537095727449806
Virginia,2016,2,14,3,17,1.664663917434572,0.3567136965931226,2.0213776140276947
Virginia,2016,3,20,5,21,2.378091310620817,0.5945228276552043,2.4969958761518583
Virginia,2016,4,18,4,18,2.1402821795587355,0.4756182621241634,2.1402821795587355
Virginia,2016,5,27,7,30,3.2104232693381034,0.832331958717286,3.5671369659312258
Virginia,2016,6,22,8,24,2.615900441682899,0.9512365242483268,2.8537095727449806
Virginia,2016,7,20,5,19,2.378091310620817,0.5945228276552043,2.2591867450897762
Virginia,2016,8,30,8,31,3.5671369659312258,0.9512365242483268,3.6860415314622665
Virginia,2016,9,27,18,28,3.2104232693381034,2.1402821795587355,3.329327834869144
Virginia,2016,10,28,7,28,3.329327834869144,0.832331958717286,3.329327834869144
Virginia,2016,11,45,5,47,5.350705448896838,0.5945228276552043,5.58851457995892
Virginia,2016,12,29,7,29,3.448232400400185,0.832331958717286,3.448232400400185
Virginia,2017,1,32,1,32,3.78090282524419,0.11815321328888094,3.78090282524419
Virginia,2017,2,14,5,14,1.6541449860443331,0.5907660664444047,1.6541449860443331
Virginia,2017,3,10,2,11,1.1815321328888093,0.23630642657776188,1.2996853461776903
Virginia,2017,4,26,2,28,3.0719835455109044,0.23630642657776188,3.3082899720886663
Virginia,2017,5,30,12,31,3.544596398666428,1.4178385594665712,3.662749611955309
Virginia,2017,6,20,7,23,2.3630642657776186,0.8270724930221666,2.7175239056442617
Virginia,2017,7,23,11,23,2.7175239056442617,1.2996853461776903,2.7175239056442617
Virginia,2017,8,23,4,25,2.7175239056442617,0.47261285315552376,2.9538303322220236
Virginia,2017,9,28,10,31,3.3082899720886663,1.1815321328888093,3.662749611955309
Virginia,2017,10,23,9,24,2.7175239056442617,1.0633789195999284,2.8356771189331424
Virginia,2017,11,25,9,28,2.9538303322220236,1.0633789195999284,3.3082899720886663
Virginia,2017,12,30,7,34,3.544596398666428,0.8270724930221666,4.017209251821952
Oregon,2014,1,3,3,3,0.7569556656113022,0.7569556656113022,0.7569556656113022
Oregon,2014,2,4,0,4,1.0092742208150696,0,1.0092742208150696
Oregon,2014,3,5,1,5,1.261592776018837,0.2523185552037674,1.261592776018837
Oregon,2014,4,2,1,2,0.5046371104075348,0.2523185552037674,0.5046371104075348
Oregon,2014,5,3,0,3,0.7569556656113022,0,0.7569556656113022
Oregon,2014,6,2,0,2,0.5046371104075348,0,0.5046371104075348
Oregon,2014,7,3,4,3,0.7569556656113022,1.0092742208150696,0.7569556656113022
Oregon,2014,8,5,0,5,1.261592776018837,0,1.261592776018837
Oregon,2014,9,3,0,3,0.7569556656113022,0,0.7569556656113022
Oregon,2014,10,4,0,4,1.0092742208150696,0,1.0092742208150696
Oregon,2014,11,4,2,4,1.0092742208150696,0.5046371104075348,1.0092742208150696
Oregon,2014,12,1,0,1,0.2523185552037674,0,0.2523185552037674
Oregon,2015,1,4,0,4,0.9960675254096825,0,0.9960675254096825
Oregon,2015,2,2,0,2,0.49803376270484123,0,0.49803376270484123
Oregon,2015,3,8,0,8,1.992135050819365,0,1.992135050819365
Oregon,2015,4,5,2,6,1.2450844067621032,0.49803376270484123,1.4941012881145237
Oregon,2015,5,5,1,6,1.2450844067621032,0.24901688135242062,1.4941012881145237
Oregon,2015,6,5,1,5,1.2450844067621032,0.24901688135242062,1.2450844067621032
Oregon,2015,7,8,5,8,1.992135050819365,1.2450844067621032,1.992135050819365
Oregon,2015,8,2,2,2,0.49803376270484123,0.49803376270484123,0.49803376270484123
Oregon,2015,9,10,3,11,2.4901688135242064,0.7470506440572618,2.739185694876627
Oregon,2015,10,7,1,8,1.7431181694669444,0.24901688135242062,1.992135050819365
Oregon,2015,11,5,0,5,1.2450844067621032,0,1.2450844067621032
Oregon,2015,12,7,2,7,1.7431181694669444,0.49803376270484123,1.7431181694669444
Oregon,2016,1,4,1,4,0.9780008489047368,0.2445002122261842,0.9780008489047368
Oregon,2016,2,8,0,9,1.9560016978094736,0,2.200501910035658
Oregon,2016,3,2,1,2,0.4890004244523684,0.2445002122261842,0.4890004244523684
Oregon,2016,4,4,1,5,0.9780008489047368,0.2445002122261842,1.222501061130921
Oregon,2016,5,0,0,0,0,0,0
Oregon,2016,6,8,4,10,1.9560016978094736,0.9780008489047368,2.445002122261842
Oregon,2016,7,3,0,3,0.7335006366785526,0,0.7335006366785526
Oregon,2016,8,5,0,5,1.222501061130921,0,1.222501061130921
Oregon,2016,9,9,0,10,2.200501910035658,0,2.445002122261842
Oregon,2016,10,4,0,5,0.9780008489047368,0,1.222501061130921
Oregon,2016,11,3,0,3,0.7335006366785526,0,0.7335006366785526
Oregon,2016,12,2,0,2,0.4890004244523684,0,0.4890004244523684
Oregon,2017,1,7,1,8,1.6893420616006516,0.2413345802286645,1.930676641829316
Oregon,2017,2,4,0,4,0.965338320914658,0,0.965338320914658
Oregon,2017,3,4,1,5,0.965338320914658,0.2413345802286645,1.2066729011433226
Oregon,2017,4,6,0,6,1.448007481371987,0,1.448007481371987
Oregon,2017,5,4,0,4,0.965338320914658,0,0.965338320914658
Oregon,2017,6,6,0,7,1.448007481371987,0,1.6893420616006516
Oregon,2017,7,4,0,4,0.965338320914658,0,0.965338320914658
Oregon,2017,8,3,0,3,0.7240037406859935,0,0.7240037406859935
Oregon,2017,9,6,0,6,1.448007481371987,0,1.448007481371987
Oregon,2017,10,5,1,5,1.2066729011433226,0.2413345802286645,1.2066729011433226
Oregon,2017,11,8,0,10,1.930676641829316,0,2.413345802286645
Oregon,2017,12,2,0,2,0.482669160457329,0,0.482669160457329
Pennsylvania,2014,1,46,8,51,3.5970342608911743,0.6255711758071608,3.98801624577065
Pennsylvania,2014,2,22,7,26,1.7203207334696922,0.5473747788312657,2.0331063213732725
Pennsylvania,2014,3,27,8,32,2.1113027183491675,0.6255711758071608,2.5022847032286433
Pennsylvania,2014,4,29,5,31,2.267695512300958,0.3909819848794755,2.424088306252748
Pennsylvania,2014,5,36,4,36,2.8150702911322236,0.3127855879035804,2.8150702911322236
Pennsylvania,2014,6,37,9,37,2.8932666881081186,0.7037675727830559,2.8932666881081186
Pennsylvania,2014,7,37,17,37,2.8932666881081186,1.3293387485902166,2.8932666881081186
Pennsylvania,2014,8,31,9,33,2.424088306252748,0.7037675727830559,2.5804811002045382
Pennsylvania,2014,9,40,12,41,3.127855879035804,0.9383567637107412,3.206052276011699
Pennsylvania,2014,10,39,8,40,3.049659482059909,0.6255711758071608,3.127855879035804
Pennsylvania,2014,11,21,4,22,1.642124336493797,0.3127855879035804,1.7203207334696922
Pennsylvania,2014,12,28,7,34,2.189499115325063,0.5473747788312657,2.6586774971804332
Pennsylvania,2015,1,35,9,37,2.7376203633901626,0.7039595220146132,2.894055812726743
Pennsylvania,2015,2,25,2,26,1.955443116707259,0.1564354493365807,2.0336608413755495
Pennsylvania,2015,3,31,6,31,2.424749464717001,0.46930634800974214,2.424749464717001
Pennsylvania,2015,4,16,7,16,1.2514835946926457,0.5475240726780325,1.2514835946926457
Pennsylvania,2015,5,45,15,47,3.519797610073066,1.1732658700243555,3.676233059409647
Pennsylvania,2015,6,24,1,26,1.8772253920389685,0.07821772466829036,2.0336608413755495
Pennsylvania,2015,7,33,12,37,2.5811849140535816,0.9386126960194843,2.894055812726743
Pennsylvania,2015,8,33,10,33,2.5811849140535816,0.7821772466829036,2.5811849140535816
Pennsylvania,2015,9,43,9,47,3.3633621607364854,0.7039595220146132,3.676233059409647
Pennsylvania,2015,10,36,8,40,2.815838088058453,0.6257417973463228,3.1287089867316142
Pennsylvania,2015,11,32,9,37,2.5029671893852914,0.7039595220146132,2.894055812726743
Pennsylvania,2015,12,47,7,51,3.676233059409647,0.5475240726780325,3.9891039580828083
Pennsylvania,2016,1,41,10,42,3.207566728145029,0.7823333483280558,3.2858000629778346
Pennsylvania,2016,2,20,2,21,1.5646666966561116,0.15646666966561115,1.6429000314889173
Pennsylvania,2016,3,40,8,48,3.129333393312223,0.6258666786624446,3.755200071974668
Pennsylvania,2016,4,35,7,41,2.7381667191481953,0.5476333438296391,3.207566728145029
Pennsylvania,2016,5,30,8,33,2.3470000449841675,0.6258666786624446,2.5817000494825844
Pennsylvania,2016,6,39,6,44,3.0511000584794177,0.4694000089968335,3.4422667326434455
Pennsylvania,2016,7,47,8,49,3.6769667371418624,0.6258666786624446,3.8334334068074734
Pennsylvania,2016,8,53,8,52,4.146366746138696,0.6258666786624446,4.06813341130589
Pennsylvania,2016,9,28,4,30,2.1905333753185565,0.3129333393312223,2.3470000449841675
Pennsylvania,2016,10,43,12,43,3.36403339781064,0.938800017993667,3.36403339781064
Pennsylvania,2016,11,31,6,33,2.425233379816973,0.4694000089968335,2.5817000494825844
Pennsylvania,2016,12,32,8,33,2.5034667146497784,0.6258666786624446,2.5817000494825844
Pennsylvania,2017,1,47,3,47,3.675423793958557,0.23460151876331214,3.675423793958557
Pennsylvania,2017,2,33,3,35,2.580616706396434,0.23460151876331214,2.7370177189053084
Pennsylvania,2017,3,32,7,32,2.5024162001419965,0.5474035437810617,2.5024162001419965
Pennsylvania,2017,4,38,5,41,2.971619237668621,0.3910025312721869,3.2062207564319327
Pennsylvania,2017,5,28,5,29,2.189614175124247,0.3910025312721869,2.267814681378684
Pennsylvania,2017,6,43,8,45,3.3626217689408078,0.6256040500354991,3.5190227814496824
Pennsylvania,2017,7,46,13,51,3.5972232877041197,1.016606581307686,3.9882258189763067
Pennsylvania,2017,8,39,6,42,3.049819743923058,0.4692030375266243,3.28442126268637
Pennsylvania,2017,9,48,14,49,3.7536243002129943,1.0948070875621234,3.831824806467432
Pennsylvania,2017,10,40,14,43,3.1280202501774954,1.0948070875621234,3.3626217689408078
Pennsylvania,2017,11,45,14,47,3.5190227814496824,1.0948070875621234,3.675423793958557
Pennsylvania,2017,12,38,6,40,2.971619237668621,0.4692030375266243,3.1280202501774954
Ohio,2014,1,37,8,40,3.188912925439768,0.6894946865815715,3.4474734329078576
Ohio,2014,2,20,5,18,1.7237367164539288,0.4309341791134822,1.5513630448085358
Ohio,2014,3,34,6,38,2.9303524179716787,0.5171210149361787,3.2750997612624646
Ohio,2014,4,29,1,29,2.4994182388581967,0.08618683582269644,2.4994182388581967
Ohio,2014,5,41,13,41,3.533660268730554,1.1204288656950536,3.533660268730554
Ohio,2014,6,34,2,37,2.9303524179716787,0.17237367164539288,3.188912925439768
Ohio,2014,7,32,6,35,2.757978746326286,0.5171210149361787,3.016539253794375
Ohio,2014,8,23,2,25,1.982297223922018,0.17237367164539288,2.1546708955674108
Ohio,2014,9,29,7,28,2.4994182388581967,0.603307850758875,2.4132314030355
Ohio,2014,10,24,3,25,2.0684840597447147,0.25856050746808934,2.1546708955674108
Ohio,2014,11,33,12,39,2.8441655821489826,1.0342420298723574,3.361286597085161
Ohio,2014,12,27,3,26,2.3270445672128037,0.25856050746808934,2.2408577313901072
Ohio,2015,1,30,3,32,2.5823051670118775,0.25823051670118774,2.7544588448126697
Ohio,2015,2,21,3,24,1.8076136169083143,0.25823051670118774,2.065844133609502
Ohio,2015,3,22,3,22,1.8936904558087102,0.25823051670118774,1.8936904558087102
Ohio,2015,4,33,6,34,2.8405356837130653,0.5164610334023755,2.9266125226134614
Ohio,2015,5,37,17,37,3.184843039314649,1.4633062613067307,3.184843039314649
Ohio,2015,6,38,7,41,3.270919878215045,0.6025378723027714,3.5291503949162326
Ohio,2015,7,43,10,46,3.7013040727170248,0.8607683890039592,3.9595345894182126
Ohio,2015,8,44,19,49,3.7873809116174204,1.6354599391075224,4.2177651061194
Ohio,2015,9,36,6,37,3.098766200414253,0.5164610334023755,3.184843039314649
Ohio,2015,10,38,6,42,3.270919878215045,0.5164610334023755,3.6152272338166287
Ohio,2015,11,38,7,39,3.270919878215045,0.6025378723027714,3.356996717115441
Ohio,2015,12,31,5,32,2.6683820059122736,0.4303841945019796,2.7544588448126697
Ohio,2016,1,47,5,52,4.039754623585119,0.42976113016862966,4.469515753753749
Ohio,2016,2,26,4,32,2.2347578768768743,0.3438089041349037,2.75047123307923
Ohio,2016,3,26,10,27,2.2347578768768743,0.8595222603372593,2.3207101029106
Ohio,2016,4,38,8,49,3.2661845892815853,0.6876178082698075,4.2116590756525705
Ohio,2016,5,32,7,33,2.75047123307923,0.6016655822360815,2.8364234591129556
Ohio,2016,6,38,12,40,3.2661845892815853,1.0314267124047112,3.4380890413490373
Ohio,2016,7,45,21,48,3.867850171517667,1.8049967467082446,4.125706849618845
Ohio,2016,8,48,6,53,4.125706849618845,0.5157133562023556,4.555467979787474
Ohio,2016,9,46,5,48,3.9538023975513927,0.42976113016862966,4.125706849618845
Ohio,2016,10,37,10,39,3.1802323632478595,0.8595222603372593,3.3521368153153115
Ohio,2016,11,50,11,52,4.297611301686296,0.9454744863709852,4.469515753753749
Ohio,2016,12,53,4,53,4.555467979787474,0.3438089041349037,4.555467979787474
Ohio,2017,1,49,9,54,4.202527520122817,0.7718928098184766,4.631356858910859
Ohio,2017,2,47,17,50,4.0309957846076,1.4580197518793447,4.288293387880426
Ohio,2017,3,43,28,48,3.687932313577166,2.4014442972130383,4.116761652365208
Ohio,2017,4,30,9,33,2.5729760327282554,0.7718928098184766,2.8302736360010807
Ohio,2017,5,39,7,40,3.344868842546732,0.6003610743032596,3.4306347103043406
Ohio,2017,6,43,13,43,3.687932313577166,1.1149562808489106,3.687932313577166
Ohio,2017,7,48,19,50,4.116761652365208,1.6295514873945618,4.288293387880426
Ohio,2017,8,49,9,52,4.202527520122817,0.7718928098184766,4.4598251233956425
Ohio,2017,9,41,11,41,3.516400578061949,0.9434245453336936,3.516400578061949
Ohio,2017,10,41,4,46,3.516400578061949,0.34306347103043405,3.9452299168499914
Ohio,2017,11,49,12,51,4.202527520122817,1.029190413091302,4.374059255638034
Ohio,2017,12,52,14,57,4.4598251233956425,1.2007221486065192,4.888654462183685
New Mexico,2014,1,3,0,3,1.4357034564082145,0,1.4357034564082145
New Mexico,2014,2,4,3,4,1.9142712752109527,1.4357034564082145,1.9142712752109527
New Mexico,2014,3,1,0,1,0.4785678188027382,0,0.4785678188027382
New Mexico,2014,4,1,0,1,0.4785678188027382,0,0.4785678188027382
New Mexico,2014,5,5,0,5,2.392839094013691,0,2.392839094013691
New Mexico,2014,6,1,0,1,0.4785678188027382,0,0.4785678188027382
New Mexico,2014,7,6,3,6,2.871406912816429,1.4357034564082145,2.871406912816429
New Mexico,2014,8,9,5,10,4.3071103692246435,2.392839094013691,4.785678188027382
New Mexico,2014,9,2,0,2,0.9571356376054764,0,0.9571356376054764
New Mexico,2014,10,8,1,9,3.8285425504219055,0.4785678188027382,4.3071103692246435
New Mexico,2014,11,9,1,10,4.3071103692246435,0.4785678188027382,4.785678188027382
New Mexico,2014,12,6,0,6,2.871406912816429,0,2.871406912816429
New Mexico,2015,1,3,0,3,1.43589380320884,0,1.43589380320884
New Mexico,2015,2,9,3,10,4.30768140962652,1.43589380320884,4.786312677362799
New Mexico,2015,3,5,6,6,2.3931563386813997,2.87178760641768,2.87178760641768
New Mexico,2015,4,4,0,4,1.9145250709451198,0,1.9145250709451198
New Mexico,2015,5,6,3,6,2.87178760641768,1.43589380320884,2.87178760641768
New Mexico,2015,6,5,1,5,2.3931563386813997,0.47863126773627995,2.3931563386813997
New Mexico,2015,7,9,4,9,4.30768140962652,1.9145250709451198,4.30768140962652
New Mexico,2015,8,3,1,5,1.43589380320884,0.47863126773627995,2.3931563386813997
New Mexico,2015,9,5,2,6,2.3931563386813997,0.9572625354725599,2.87178760641768
New Mexico,2015,10,8,2,9,3.8290501418902396,0.9572625354725599,4.30768140962652
New Mexico,2015,11,1,0,1,0.47863126773627995,0,0.47863126773627995
New Mexico,2015,12,4,2,4,1.9145250709451198,0.9572625354725599,1.9145250709451198
New Mexico,2016,1,6,2,5,2.8685761822119593,0.9561920607373198,2.3904801518432994
New Mexico,2016,2,1,0,1,0.4780960303686599,0,0.4780960303686599
New Mexico,2016,3,5,2,8,2.3904801518432994,0.9561920607373198,3.824768242949279
New Mexico,2016,4,3,1,3,1.4342880911059797,0.4780960303686599,1.4342880911059797
New Mexico,2016,5,11,1,12,5.259056334055258,0.4780960303686599,5.737152364423919
New Mexico,2016,6,5,0,9,2.3904801518432994,0,4.3028642733179385
New Mexico,2016,7,7,0,7,3.346672212580619,0,3.346672212580619
New Mexico,2016,8,5,3,7,2.3904801518432994,1.4342880911059797,3.346672212580619
New Mexico,2016,9,4,0,4,1.9123841214746395,0,1.9123841214746395
New Mexico,2016,10,2,0,2,0.9561920607373198,0,0.9561920607373198
New Mexico,2016,11,6,1,6,2.8685761822119593,0.4780960303686599,2.8685761822119593
New Mexico,2016,12,5,1,5,2.3904801518432994,0.4780960303686599,2.3904801518432994
New Mexico,2017,1,6,2,6,2.8683649937087194,0.9561216645695731,2.8683649937087194
New Mexico,2017,2,7,0,7,3.346425825993506,0,3.346425825993506
New Mexico,2017,3,3,0,3,1.4341824968543597,0,1.4341824968543597
New Mexico,2017,4,10,0,11,4.780608322847866,0,5.258669155132652
New Mexico,2017,5,8,1,8,3.8244866582782926,0.4780608322847866,3.8244866582782926
New Mexico,2017,6,6,1,11,2.8683649937087194,0.4780608322847866,5.258669155132652
New Mexico,2017,7,8,3,9,3.8244866582782926,1.4341824968543597,4.302547490563079
New Mexico,2017,8,9,4,10,4.302547490563079,1.9122433291391463,4.780608322847866
New Mexico,2017,9,6,0,6,2.8683649937087194,0,2.8683649937087194
New Mexico,2017,10,3,0,3,1.4341824968543597,0,1.4341824968543597
New Mexico,2017,11,5,1,5,2.390304161423933,0.4780608322847866,2.390304161423933
New Mexico,2017,12,6,1,6,2.8683649937087194,0.4780608322847866,2.8683649937087194
Oklahoma,2014,1,7,1,8,1.8049671147884307,0.25785244496977583,2.0628195597582066
